t_s,px,py,pz,vn,ve,vd,qw,qx,qy,qz,bgx,bgy,bgz,bax,bay,baz,P_px,P_py,P_pz,P_vn,P_ve,P_vd,P_rn,P_re,P_rd,P_bgx,P_bgy,P_bgz,P_bax,P_bay,P_baz,innov_pn,innov_pe,innov_pd,innov_vn,innov_ve,innov_vd,S_pn,S_pe,S_pd,S_vn,S_ve,S_vd,rejected
37031.818,1545871.625000,5088037.000000,3510418.750000,-51.970901,5.852081,46.865498,0.053317,-0.056596,-0.590000,0.803651,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.138052,0.133852,0.134900,0.000965,0.000564,0.000696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37031.825,1545871.500000,5088037.000000,3510418.500000,-52.028423,5.862630,46.910568,0.053323,-0.056476,-0.589810,0.803798,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.138115,0.133905,0.134959,0.000966,0.000565,0.000697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37031.833,1545871.500000,5088037.000000,3510418.000000,-52.086243,5.872904,46.956604,0.053331,-0.056350,-0.589609,0.803954,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.138179,0.133959,0.135019,0.000967,0.000566,0.000697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37031.840,1545871.500000,5088037.000000,3510417.500000,-52.143692,5.883157,47.001640,0.053338,-0.056227,-0.589408,0.804109,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.138242,0.134012,0.135078,0.000968,0.000566,0.000698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37031.847,1545871.375000,5088037.000000,3510417.000000,-52.202301,5.893791,47.047344,0.053343,-0.056110,-0.589210,0.804263,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.138306,0.134066,0.135138,0.000969,0.000567,0.000699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37031.854,1545871.375000,5088037.000000,3510416.500000,-52.260559,5.904138,47.093201,0.053345,-0.055982,-0.589011,0.804417,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.138370,0.134119,0.135198,0.000971,0.000567,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37031.861,1545871.250000,5088036.500000,3510416.000000,-52.317780,5.914431,47.138626,0.053355,-0.055865,-0.588820,0.804564,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.138433,0.134173,0.135257,0.000972,0.000568,0.000701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37031.868,1545871.250000,5088036.500000,3510415.500000,-52.376076,5.925009,47.184395,0.053356,-0.055740,-0.588623,0.804717,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.138497,0.134227,0.135317,0.000973,0.000568,0.000701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37031.876,1545871.125000,5088036.500000,3510415.000000,-52.434059,5.935611,47.230476,0.053361,-0.055611,-0.588424,0.804871,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.138562,0.134281,0.135377,0.000974,0.000569,0.000702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37031.883,1545871.125000,5088036.500000,3510414.500000,-52.491390,5.945964,47.275703,0.053363,-0.055490,-0.588226,0.805024,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.138625,0.134334,0.135436,0.000975,0.000569,0.000703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37031.890,1545871.000000,5088036.500000,3510414.000000,-52.549694,5.956644,47.321815,0.053367,-0.055362,-0.588032,0.805174,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.138690,0.134388,0.135497,0.000977,0.000570,0.000704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37031.897,1545871.000000,5088036.500000,3510413.500000,-52.607651,5.967345,47.367714,0.053368,-0.055244,-0.587838,0.805324,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.138755,0.134443,0.135557,0.000978,0.000571,0.000705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37031.904,1545870.875000,5088036.500000,3510413.000000,-52.665527,5.978076,47.413971,0.053367,-0.055115,-0.587637,0.805479,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.138820,0.134497,0.135618,0.000979,0.000571,0.000706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37031.911,1545870.875000,5088036.500000,3510412.500000,-52.723022,5.988455,47.459595,0.053371,-0.055001,-0.587443,0.805628,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.138884,0.134550,0.135678,0.000980,0.000572,0.000706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37031.919,1545870.750000,5088036.000000,3510412.000000,-52.781273,5.999132,47.505840,0.053375,-0.054884,-0.587245,0.805780,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.138949,0.134605,0.135738,0.000981,0.000572,0.000707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37031.926,1545870.750000,5088036.000000,3510411.250000,-52.839611,6.009891,47.552261,0.053378,-0.054765,-0.587051,0.805930,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.139014,0.134659,0.135799,0.000983,0.000573,0.000708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37031.933,1545870.625000,5088036.000000,3510410.750000,-52.897568,6.020489,47.597649,0.053379,-0.054645,-0.586854,0.806081,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.139079,0.134713,0.135859,0.000984,0.000573,0.000709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37031.940,1545870.625000,5088036.000000,3510410.250000,-52.955524,6.030899,47.644104,0.053384,-0.054532,-0.586655,0.806233,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.139144,0.134768,0.135920,0.000985,0.000574,0.000710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37031.947,1545870.500000,5088036.000000,3510409.750000,-53.012604,6.041568,47.689777,0.053389,-0.054415,-0.586463,0.806380,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.139209,0.134822,0.135980,0.000986,0.000574,0.000710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37031.954,1545870.500000,5088036.000000,3510409.250000,-53.070854,6.052207,47.736286,0.053387,-0.054289,-0.586265,0.806533,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.139274,0.134877,0.136041,0.000988,0.000575,0.000711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37031.962,1545870.375000,5088036.000000,3510408.750000,-53.129379,6.062518,47.782475,0.053396,-0.054168,-0.586061,0.806689,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.139340,0.134932,0.136103,0.000989,0.000576,0.000712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37031.969,1545870.375000,5088036.000000,3510408.250000,-53.186714,6.073259,47.828297,0.053396,-0.054056,-0.585862,0.806841,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.139405,0.134986,0.136163,0.000990,0.000576,0.000713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37031.976,1545870.250000,5088036.000000,3510407.750000,-53.245079,6.083982,47.874649,0.053403,-0.053928,-0.585665,0.806992,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.139471,0.135041,0.136224,0.000991,0.000577,0.000714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37031.983,1545870.125000,5088035.500000,3510407.250000,-53.303608,6.094776,47.921181,0.053406,-0.053809,-0.585465,0.807145,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.139537,0.135096,0.136286,0.000992,0.000577,0.000714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37031.990,1545870.125000,5088035.500000,3510406.750000,-53.361992,6.105630,47.967812,0.053410,-0.053685,-0.585268,0.807296,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.139604,0.135151,0.136347,0.000994,0.000578,0.000715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37031.997,1545870.000000,5088035.500000,3510406.250000,-53.419960,6.116452,48.013321,0.053420,-0.053569,-0.585067,0.807449,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.139669,0.135206,0.136408,0.000995,0.000578,0.000716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37032.005,1545870.000000,5088035.500000,3510405.750000,-53.478195,6.127277,48.060040,0.053428,-0.053452,-0.584870,0.807599,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.139736,0.135261,0.136470,0.000996,0.000579,0.000717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37032.075,1545869.375000,5088035.000000,3510400.750000,-54.046696,6.232583,48.513367,0.053488,-0.052262,-0.582942,0.809065,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.140390,0.135803,0.137076,0.001008,0.000585,0.000725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37032.082,1545869.250000,5088035.000000,3510400.250000,-54.105183,6.243367,48.560135,0.053490,-0.052147,-0.582745,0.809214,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.140457,0.135859,0.137139,0.001009,0.000585,0.000726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37032.089,1545869.250000,5088035.000000,3510399.750000,-54.164005,6.254313,48.606747,0.053507,-0.052034,-0.582542,0.809367,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.140525,0.135915,0.137201,0.001011,0.000586,0.000727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37032.096,1545869.125000,5088035.000000,3510399.250000,-54.222496,6.265104,48.653786,0.053511,-0.051915,-0.582340,0.809519,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.140593,0.135971,0.137264,0.001012,0.000586,0.000728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37032.103,1545869.125000,5088034.500000,3510398.750000,-54.281345,6.276166,48.700630,0.053515,-0.051798,-0.582145,0.809667,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.140662,0.136028,0.137327,0.001013,0.000587,0.000728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37032.111,1545869.000000,5088034.500000,3510398.250000,-54.339851,6.287043,48.747623,0.053523,-0.051680,-0.581940,0.809821,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.140730,0.136084,0.137390,0.001014,0.000587,0.000729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37032.118,1545869.000000,5088034.500000,3510397.750000,-54.398460,6.298046,48.794479,0.053522,-0.051561,-0.581742,0.809971,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.140798,0.136140,0.137453,0.001016,0.000588,0.000730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37032.125,1545868.875000,5088034.500000,3510397.250000,-54.456997,6.308972,48.841705,0.053524,-0.051441,-0.581543,0.810121,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.140867,0.136197,0.137517,0.001017,0.000589,0.000731,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37032.132,1545868.875000,5088034.500000,3510396.750000,-54.514980,6.319620,48.888172,0.053529,-0.051316,-0.581345,0.810271,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.140934,0.136253,0.137579,0.001018,0.000589,0.000732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37032.139,1545868.750000,5088034.500000,3510396.000000,-54.573334,6.330596,48.935143,0.053530,-0.051187,-0.581148,0.810420,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.141003,0.136309,0.137643,0.001019,0.000590,0.000733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37032.147,1545868.750000,5088034.500000,3510395.500000,-54.632690,6.341547,48.982998,0.053533,-0.051055,-0.580947,0.810572,0.008877,0.003772,-0.000568,-0.358764,-2.489049,-1.717950,0.141073,0.136367,0.137707,0.001021,0.000590,0.000733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,65.692879,265.964722,96.810944,8.301050,9.073407,68.075638,6.388103,6.383980,6.384947,0.010965,0.010556,0.010683,0
37032.169,1545873.000000,5088039.000000,3510426.750000,-51.354458,6.086587,45.189342,0.062120,-0.053353,-0.595416,0.799233,0.009571,0.003307,-0.000580,-0.383583,-2.398528,-1.731798,0.136157,0.132183,0.133115,0.000926,0.000555,0.000682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,69.327705,268.323090,128.784378,9.134863,8.251757,72.621010,6.391073,6.386367,6.387707,0.011021,0.010590,0.010733,0
37032.176,1545872.875000,5088039.000000,3510426.250000,-51.412407,6.097592,45.234657,0.062124,-0.053232,-0.595221,0.799387,0.009571,0.003307,-0.000580,-0.383583,-2.398528,-1.731798,0.136219,0.132237,0.133174,0.000927,0.000555,0.000683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,69.327705,268.323090,128.784378,9.134863,8.251757,72.621010,6.391073,6.386367,6.387707,0.011021,0.010590,0.010733,0
37032.183,1545872.875000,5088039.000000,3510425.750000,-51.469551,6.108700,45.279373,0.062124,-0.053110,-0.595029,0.799538,0.009571,0.003307,-0.000580,-0.383583,-2.398528,-1.731798,0.136281,0.132290,0.133233,0.000928,0.000556,0.000684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,69.327705,268.323090,128.784378,9.134863,8.251757,72.621010,6.391073,6.386367,6.387707,0.011021,0.010590,0.010733,0
37032.191,1545872.750000,5088039.000000,3510425.250000,-51.526947,6.119661,45.323792,0.062121,-0.052992,-0.594836,0.799689,0.009571,0.003307,-0.000580,-0.383583,-2.398528,-1.731798,0.136343,0.132342,0.133291,0.000929,0.000557,0.000685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,69.327705,268.323090,128.784378,9.134863,8.251757,72.621010,6.391073,6.386367,6.387707,0.011021,0.010590,0.010733,0
37032.198,1545872.750000,5088039.000000,3510424.750000,-51.583630,6.130482,45.367645,0.062120,-0.052874,-0.594643,0.799841,0.009571,0.003307,-0.000580,-0.383583,-2.398528,-1.731798,0.136404,0.132395,0.133349,0.000930,0.000557,0.000685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,69.327705,268.323090,128.784378,9.134863,8.251757,72.621010,6.391073,6.386367,6.387707,0.011021,0.010590,0.010733,0
37032.205,1545872.625000,5088039.000000,3510424.500000,-51.641224,6.141288,45.412109,0.062124,-0.052753,-0.594449,0.799993,0.009571,0.003307,-0.000580,-0.383583,-2.398528,-1.731798,0.136466,0.132448,0.133407,0.000931,0.000558,0.000686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,69.327705,268.323090,128.784378,9.134863,8.251757,72.621010,6.391073,6.386367,6.387707,0.011021,0.010590,0.010733,0
37032.212,1545872.625000,5088038.500000,3510424.000000,-51.698509,6.152213,45.457127,0.062134,-0.052629,-0.594257,0.800143,0.009571,0.003307,-0.000580,-0.383583,-2.398528,-1.731798,0.136528,0.132501,0.133466,0.000932,0.000558,0.000687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,69.327705,268.323090,128.784378,9.134863,8.251757,72.621010,6.391073,6.386367,6.387707,0.011021,0.010590,0.010733,0
37032.219,1545872.500000,5088038.500000,3510423.500000,-51.755898,6.162924,45.501785,0.062131,-0.052503,-0.594064,0.800295,0.009571,0.003307,-0.000580,-0.383583,-2.398528,-1.731798,0.136590,0.132554,0.133524,0.000934,0.000559,0.000688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,69.327705,268.323090,128.784378,9.134863,8.251757,72.621010,6.391073,6.386367,6.387707,0.011021,0.010590,0.010733,0
37032.226,1545872.500000,5088038.500000,3510423.000000,-51.813015,6.173708,45.546494,0.062130,-0.052381,-0.593875,0.800443,0.009571,0.003307,-0.000580,-0.383583,-2.398528,-1.731798,0.136653,0.132607,0.133583,0.000935,0.000559,0.000688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,69.327705,268.323090,128.784378,9.134863,8.251757,72.621010,6.391073,6.386367,6.387707,0.011021,0.010590,0.010733,0
